model_name,model_id,canonical_label,layer_index,head_index,relative_depth,num_layers,num_attention_heads,num_kv_heads,head_dim,W_Q_norm,W_Q_frobenius_norm,W_Q_mean,W_Q_std,W_Q_sparsity,W_Q_spectral_norm,W_K_norm,W_K_frobenius_norm,W_K_mean,W_K_std,W_K_sparsity,W_K_spectral_norm,W_V_norm,W_V_frobenius_norm,W_V_mean,W_V_std,W_V_sparsity,W_V_spectral_norm,W_O_norm,W_O_frobenius_norm,W_O_mean,W_O_std,W_O_sparsity,W_O_spectral_norm,V_to_Q_norm_ratio,Q_to_K_norm_ratio,V_to_K_norm_ratio,O_to_V_norm_ratio,QK_frobenius_norm,QK_spectral_norm,QK_top_1_sv,QK_top_2_sv,QK_top_3_sv,QK_effective_rank,QK_condition_number,QK_anisotropy,QK_singular_value_entropy,OV_frobenius_norm,OV_spectral_norm,OV_top_1_sv,OV_top_2_sv,OV_top_3_sv,OV_effective_rank,OV_condition_number,OV_anisotropy,OV_singular_value_entropy
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,7,10,0.25925925925925924,28,12,2,128,14.686637878417969,14.686637878417969,-7.465028465958312e-05,0.03312240168452263,0.00023905436682980508,3.3800008296966553,12.350799560546875,12.350799560546875,-1.2086055903637316e-05,0.02785450965166092,0.0003458659048192203,2.239182949066162,10.031413078308105,10.031413078308105,-3.250010922783986e-05,0.02262362465262413,0.00040181478834711015,1.3165284395217896,11.44737434387207,11.44737434387207,-2.7636237064143643e-05,0.02581702172756195,0.00034077963209711015,1.6553109884262085,0.6830299188544013,1.1891244616513519,0.8122075845495066,1.1411527224027609,5.967920780181885,1.7290960550308228,1.7290960550308228,1.5703125,1.424741268157959,48.77243555056756,73306.7109375,0.08394261184754877,3.8871653079986572,3.5166501998901367,0.7762735486030579,0.7762735486030579,0.7464302778244019,0.6825412511825562,63.94341565269047,1659.520751953125,0.048726294548063806,4.157998561859131
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,7,11,0.25925925925925924,28,12,2,128,14.66418170928955,14.66418170928955,-6.908390059834346e-05,0.03307177126407623,0.0002695719595067203,2.996361494064331,12.350799560546875,12.350799560546875,-1.2086055903637316e-05,0.02785450965166092,0.0003458659048192203,2.239182949066162,10.031413078308105,10.031413078308105,-3.250010922783986e-05,0.02262362465262413,0.00040181478834711015,1.3165284395217896,11.173333168029785,11.173333168029785,-4.096799239050597e-05,0.025198964402079582,0.0003763834829442203,2.815537452697754,0.6840758848470174,1.18730626607477,0.8122075845495066,1.1138344200160175,11.813445091247559,2.9760518074035645,2.9760518074035645,2.215020179748535,2.1418395042419434,51.86603728450324,8006.63134765625,0.06346249938111159,3.9486641883850098,4.24777364730835,1.6741713285446167,1.6741713285446167,1.3404020071029663,1.239050269126892,34.21414060654518,1822.5997314453125,0.15533479799120065,3.5326390266418457
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,0,0.2962962962962963,28,12,2,128,11.398133277893066,11.398133277893066,-5.609554864349775e-05,0.02570592425763607,0.0003916422720067203,2.4950504302978516,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,11.62243366241455,11.62243366241455,4.647171408578288e-06,0.026211844757199287,0.0003509521484375,1.8652507066726685,0.9277137879301435,0.8181867222040589,0.7590431032900754,1.0991306887218077,5.602792263031006,1.7665581703186035,1.7665581703186035,1.5515056848526,1.4499764442443848,40.19516863490355,2300.364990234375,0.09941162828519125,3.69374680519104,3.3404388427734375,0.8763760328292847,0.8763760328292847,0.760451078414917,0.688075840473175,58.27166348627303,453.3637390136719,0.06882794792619995,4.065115928649902
Qwen-1.5B,Qwen/Qwen2.5-1.5B,induction,8,1,0.2962962962962963,28,12,2,128,9.44796371459961,9.44796371459961,1.6966721887001768e-05,0.021307799965143204,0.0004119873046875,1.922808289527893,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,14.30920124053955,14.30920124053955,-8.190325752366334e-05,0.03227115422487259,0.0003204345703125,1.909277081489563,1.1192047003956735,0.6781986378557294,0.7590431032900754,1.3532176368026143,6.001944065093994,1.8334858417510986,1.8334858417510986,1.6252273321151733,1.5242081880569458,36.745931413353254,3094.95703125,0.09331737604250145,3.604027509689331,8.781181335449219,1.3781570196151733,1.3781570196151733,1.338221788406372,1.3242216110229492,81.89195471626763,375.2152404785156,0.02463102014915692,4.40540075302124
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,2,0.2962962962962963,28,12,2,128,11.740699768066406,11.740699768066406,4.359400918474421e-05,0.026478532701730728,0.00042724609375,3.343749761581421,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,10.514742851257324,10.514742851257324,5.926641097175889e-05,0.023713616654276848,0.0003662109375,1.7810325622558594,0.9006452432529061,0.8427770079022469,0.7590431032900754,0.9943766415479518,5.748631477355957,2.463609218597412,2.463609218597412,2.0371289253234863,1.5950661897659302,25.81610435518518,2326.283447265625,0.18365642432575272,3.2509984970092773,3.726870536804199,0.7430068254470825,0.7430068254470825,0.719261884689331,0.7017501592636108,61.333625924700485,1140.9600830078125,0.03974542970861677,4.116328239440918
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,3,0.2962962962962963,28,12,2,128,16.959327697753906,16.959327697753906,6.783744902350008e-05,0.0382479727268219,0.00040181478834711015,3.684727191925049,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,9.562268257141113,9.562268257141113,-9.196501196129248e-07,0.021565593779087067,0.0005594889516942203,1.955382227897644,0.6235038078778128,1.2173832680727175,0.7590431032900754,0.9043013537880837,28.456388473510742,7.783997058868408,7.783997058868408,7.587996959686279,7.328073978424072,26.766844413180714,14737.4521484375,0.07482353094252403,3.2871639728546143,6.827523231506348,1.763645887374878,1.763645887374878,1.3451683521270752,1.318782925605774,42.41339278753071,1105.225341796875,0.06672453577320135,3.747464179992676
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,4,0.2962962962962963,28,12,2,128,14.60110092163086,14.60110092163086,0.00013050691632088274,0.03292931616306305,0.0002899169921875,2.9621591567993164,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,7.836079120635986,7.836079120635986,9.129358659265563e-06,0.017672551795840263,0.0004221598501317203,1.4192121028900146,0.7242060345546925,1.0481038089620505,0.7590431032900754,0.7410560723294934,14.214293479919434,3.0411696434020996,3.0411696434020996,2.8668739795684814,2.708289861679077,57.79128787916795,8913.478515625,0.04577428261237582,4.056838035583496,2.850151300430298,0.8456221222877502,0.8456221222877502,0.6586248874664307,0.6394939422607422,54.86916192091739,2283.6552734375,0.088025639370196,4.004951477050781
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,5,0.2962962962962963,28,12,2,128,14.578463554382324,14.578463554382324,1.0592300895950757e-05,0.03287851810455322,0.00029500326490961015,3.3768279552459717,13.930968284606934,13.930968284606934,0.00018864635785575956,0.03141767159104347,0.0002593994140625,2.406736373901367,10.57420539855957,10.57420539855957,6.748426812919206e-07,0.023847796022892,0.0003763834829442203,1.2694742679595947,10.337884902954102,10.337884902954102,-3.629144703154452e-05,0.02331479825079441,0.0003916422720067203,1.8542816638946533,0.7253305781601658,1.0464788417102489,0.7590431032900754,0.97765122893911,6.727142810821533,2.2669472694396973,2.2669472694396973,1.9401065111160278,1.6418609619140625,40.123176538523815,3310.817138671875,0.11355655104868569,3.6919541358947754,4.5041022300720215,1.0865881443023682,1.0865881443023682,1.0778032541275024,1.0001461505889893,56.38228632528463,741.7384033203125,0.05819757034586878,4.0321550369262695
Qwen-1.5B,Qwen/Qwen2.5-1.5B,local,8,6,0.2962962962962963,28,12,2,128,14.48770523071289,14.48770523071289,9.150171536020935e-05,0.032673705369234085,0.0003153483266942203,2.9373505115509033,13.990323066711426,13.990323066711426,-8.969471309683286e-06,0.03155209869146347,0.00020853678870480508,1.99559485912323,12.569348335266113,12.569348335266113,9.746823343448341e-05,0.028347235172986984,0.0004221598501317203,1.429396390914917,10.873551368713379,10.873551368713379,-3.9009435568004847e-05,0.024522874504327774,0.0003662109375,1.5511187314987183,0.8675872496793517,1.0355518712202851,0.8984315998523135,0.8650847346014506,5.8152899742126465,1.8084721565246582,1.8084721565246582,1.5135619640350342,1.344038486480713,48.28770628721806,1868.776611328125,0.09670996284850789,3.8771770000457764,6.4973297119140625,1.1288200616836548,1.1288200616836548,1.110300898551941,1.09273362159729,79.11255172241292,78.72633361816406,0.03018352022334269,4.370871543884277
Qwen-1.5B,Qwen/Qwen2.5-1.5B,induction,8,7,0.2962962962962963,28,12,2,128,16.56965446472168,16.56965446472168,8.222454925999045e-05,0.037369124591350555,0.0005035400390625,3.701019287109375,13.990323066711426,13.990323066711426,-8.969471309683286e-06,0.03155209869146347,0.00020853678870480508,1.99559485912323,12.569348335266113,12.569348335266113,9.746823343448341e-05,0.028347235172986984,0.0004221598501317203,1.429396390914917,12.2929105758667,12.2929105758667,7.422343333018944e-05,0.02772385999560356,0.0003204345703125,2.29317307472229,0.7585763699569932,1.1843653921137158,0.8984315998523135,0.9780069935191782,9.254648208618164,2.540339708328247,2.540339708328247,2.456770420074463,2.3424479961395264,31.263640238619114,39076.48046875,0.07534508755516711,3.442455768585205,6.860438823699951,1.3926782608032227,1.3926782608032227,1.3131757974624634,1.2417553663253784,71.14441724262059,991.3463745117188,0.041208681909513024,4.264711856842041
