model,layer,head,label,rel_depth,locality_score,match_entropy,delta_collapse,mean_distance,bos_mass,local_mass,long_range_mass,mean_max_attn,mean_entropy_ss,vq_ratio_atlas,mean_output_norm,wq_norm,wk_norm,wv_norm,wo_norm,vq_ratio_weight,ov_norm,ov_eff_rank,ov_sv1,ov_sv2,ov_sv3,qk_eff_rank,qk_sv1,qk_sv2,qk_sv3,head_dim,is_gqa,gqa_group_size,gqa_within_group_rank
Qwen-1.5B,24,6,local,0.8571428571428571,,0.5701,0.06924,116.0594,0.6719,0.0058,0.8312,0.7456,1.5184,1.7132,6.9218,9.690174102783203,8.07150936126709,16.601425170898438,14.438005447387695,1.7132225896878857,21.24239730834961,123.95364379882812,2.8841803,2.8244898,2.7299268,74.4965591430664,0.8067793,0.67238724,0.6364615,128,1,6,0
Qwen-1.5B,24,7,local,0.8571428571428571,,1.08864,-0.10873,102.4523,0.5682,0.0209,0.745,0.6169,2.0101,1.0741,6.9218,15.45571517944336,8.07150936126709,16.601425170898438,11.484831809997559,1.074128565268713,17.1680850982666,120.44842529296875,4.720957,2.9759164,2.9121761,80.30136108398438,1.3681202,1.1874036,0.97978497,128,1,6,1
Qwen-1.5B,24,8,local,0.8571428571428571,,1.49416,-0.42807,95.6303,0.4261,0.02,0.7394,0.4859,2.7695,1.6158,6.9218,10.274456024169922,8.07150936126709,16.601425170898438,18.069189071655273,1.6157960218860403,26.25139808654785,125.05687713623047,3.1876578,3.1396286,3.1266787,70.9818344116211,1.463428,1.2897593,0.9844929,128,1,6,2
Qwen-1.5B,24,9,local,0.8571428571428571,,0.72072,0.0877,106.7995,0.5659,0.0114,0.7973,0.6381,1.9185,1.7177,6.9218,9.6652250289917,8.07150936126709,16.601425170898438,13.399532318115234,1.7176449716482827,19.71744155883789,123.95069122314453,2.7122161,2.6382465,2.6003025,73.44721221923828,0.8497366,0.70490426,0.67772216,128,1,6,3
Qwen-1.5B,24,10,local,0.8571428571428571,,0.72331,0.12588,105.1852,0.5075,0.0123,0.7931,0.5744,1.9961,1.5878,6.9218,10.455769538879395,8.07150936126709,16.601425170898438,16.724489212036133,1.587776500731492,24.534954071044922,125.00811767578125,3.2433808,3.010589,2.977683,68.5273208618164,0.912778,0.79584116,0.76253533,128,1,6,4
Qwen-1.5B,24,11,local,0.8571428571428571,0.03017472318606451,0.53409,0.10091,113.3592,0.6506,0.0072,0.8206,0.7311,1.5738,1.6103,6.9218,10.309496879577637,8.07150936126709,16.601425170898438,13.289117813110352,1.61030410744709,19.486156463623047,124.42253112792969,2.7234452,2.6416717,2.5211737,72.80242919921875,0.8507772,0.755419,0.6760615,128,1,6,5
Qwen-1.5B,25,0,local,0.8928571428571429,,1.2708,0.24853,90.465,0.4036,0.0302,0.7106,0.4662,2.7992,1.436,14.7193,10.142219543457031,8.532565116882324,14.563956260681152,12.901019096374512,1.4359732796432358,16.34657096862793,124.67820739746094,2.7934358,2.67763,2.5306258,80.68668365478516,1.5645508,0.9041178,0.7854435,128,1,6,0
Qwen-1.5B,25,1,local,0.8928571428571429,,0.93641,-0.05822,115.5562,0.7487,0.0234,0.8108,0.8426,0.8732,1.0416,14.7193,13.982773780822754,8.532565116882324,14.563956260681152,12.982624053955078,1.0415641766767652,16.642459869384766,124.53168487548828,3.7834282,2.9256759,2.4563136,69.64451599121094,3.7133832,2.2895858,1.5828987,128,1,6,1
Qwen-1.5B,25,2,local,0.8928571428571429,,1.03436,-0.11344,115.458,0.7143,0.0174,0.8111,0.7912,1.3186,1.0251,14.7193,14.207536697387695,8.532565116882324,14.563956260681152,14.954976081848145,1.025086654420394,18.84308433532715,123.67056274414062,3.2004895,2.6532056,2.5915508,84.65315246582031,1.562998,1.2488314,0.99419105,128,1,6,2
Qwen-1.5B,25,3,local,0.8928571428571429,0.6554696302240093,1.00089,0.02114,15.2676,0.0586,0.0193,0.0861,0.8828,0.6087,1.3178,14.7193,11.051957130432129,8.532565116882324,14.563956260681152,15.624086380004883,1.3177716931761558,21.816577911376953,117.89741516113281,11.350715,2.912485,2.6590137,70.2787857055664,2.5751996,1.737048,1.4280602,128,1,6,3
Qwen-1.5B,25,4,local,0.8928571428571429,,1.50491,-0.19061,92.4402,0.38,0.0167,0.739,0.4556,2.6221,1.0247,14.7193,14.21261978149414,8.532565116882324,14.563956260681152,6.547326564788818,1.0247200364596718,8.316864967346191,122.2945785522461,1.9083623,1.7247304,1.4438506,79.0885238647461,1.1672754,0.86157334,0.7670494,128,1,6,4
Qwen-1.5B,25,5,local,0.8928571428571429,,0.47373,0.03629,113.7943,0.6968,0.005,0.831,0.7938,1.2323,1.3341,14.7193,10.916471481323242,8.532565116882324,14.563956260681152,11.745789527893066,1.3341267171903466,14.797468185424805,123.21602630615234,2.3621323,2.148244,2.0767279,81.34922790527344,0.8817463,0.8264045,0.7836353,128,1,6,5
Qwen-1.5B,25,6,local,0.8928571428571429,0.02262641741738965,0.58689,0.07457,115.5734,0.6758,0.0048,0.8443,0.7547,1.4351,1.0699,14.7193,12.31347942352295,9.412970542907715,13.17402172088623,15.197539329528809,1.069886200948067,17.673051834106445,121.76228332519531,2.991193,2.8212276,2.6195934,66.8710708618164,2.6899686,1.4432696,1.2116146,128,1,6,0
Qwen-1.5B,25,7,local,0.8928571428571429,,1.05654,0.08987,81.3347,0.3241,0.0074,0.6673,0.3838,2.022,1.07,14.7193,12.312435150146484,9.412970542907715,13.17402172088623,13.495315551757812,1.0699769428412726,15.9698486328125,105.8550033569336,4.0699487,3.9258919,3.6093206,61.34672927856445,2.5006177,1.8788375,1.710073,128,1,6,1
Qwen-1.5B,25,8,local,0.8928571428571429,,0.68634,0.13103,111.2001,0.6008,0.0047,0.8251,0.6565,1.558,1.106,14.7193,11.911426544189453,9.412970542907715,13.17402172088623,11.98068904876709,1.1059986536467021,14.563552856445312,111.4044418334961,4.8481936,3.7059155,3.2543075,63.04488754272461,3.122702,1.5137497,1.3087513,128,1,6,2
Qwen-1.5B,25,9,local,0.8928571428571429,0.026891592618388437,0.39872,0.19318,121.8817,0.7548,0.0024,0.8643,0.8359,0.9546,1.0802,14.7193,12.195413589477539,9.412970542907715,13.17402172088623,16.49868392944336,1.0802439477946015,19.11187744140625,120.83470916748047,3.0867996,2.9277663,2.855526,65.23027801513672,2.7155416,1.4302878,1.3220229,128,1,6,3
Qwen-1.5B,25,10,local,0.8928571428571429,,1.38491,-0.11742,105.0844,0.5292,0.0086,0.7832,0.5948,1.8208,0.9478,14.7193,13.899957656860352,9.412970542907715,13.17402172088623,11.869762420654297,0.9477742340015848,13.986204147338867,107.52438354492188,3.4163032,3.1547103,3.0826173,62.71931838989258,3.6206515,2.0923223,1.7781489,128,1,6,4
Qwen-1.5B,25,11,local,0.8928571428571429,0.02965101851926496,0.685,0.02561,102.0544,0.5053,0.0026,0.7814,0.5544,1.7772,1.0283,14.7193,12.811046600341797,9.412970542907715,13.17402172088623,14.255558967590332,1.0283329794876963,16.785120010375977,116.1513671875,3.0790036,2.95035,2.8972073,59.869224548339844,3.0193014,1.7833713,1.6063912,128,1,6,5
Qwen-1.5B,26,0,local,0.9285714285714286,,1.85517,-0.15528,88.6279,0.394,0.0231,0.6866,0.4443,2.8972,1.3364,11.2622,15.484597206115723,9.268635749816895,20.6937313079834,14.780539512634277,1.3364074655948406,27.001235961914062,124.13978576660156,4.15957,3.4376743,3.3805437,82.00957489013672,1.4724844,1.2670285,1.1396294,128,1,6,0
Qwen-1.5B,26,1,local,0.9285714285714286,,1.35353,0.11492,97.4177,0.4014,0.014,0.7398,0.4536,2.7354,2.0231,11.2622,10.228585243225098,9.268635749816895,20.6937313079834,14.82870864868164,2.023127423383196,27.384550094604492,114.11322784423828,5.0500984,4.8717685,4.771008,65.95228576660156,1.2979746,1.1326373,1.0115627,128,1,6,1
Qwen-1.5B,26,2,local,0.9285714285714286,,1.22491,0.12639,98.1487,0.4324,0.0145,0.752,0.4885,2.6732,2.2069,11.2622,9.376969337463379,9.268635749816895,20.6937313079834,15.585561752319336,2.206867759000178,28.518674850463867,122.102294921875,4.1058774,4.009358,3.9579265,67.64016723632812,1.1402454,1.0233687,0.9382983,128,1,6,2
Qwen-1.5B,26,3,local,0.9285714285714286,,1.26796,0.18322,93.9895,0.3522,0.016,0.7438,0.4115,2.6714,2.3434,11.2622,8.8307523727417,9.268635749816895,20.6937313079834,15.838682174682617,2.3433712592663536,29.177934646606445,121.62116241455078,4.684295,4.40656,4.2055254,66.92887115478516,1.1471567,0.96454436,0.90523976,128,1,6,3
Qwen-1.5B,26,4,local,0.9285714285714286,,1.18526,0.10925,100.0035,0.4548,0.0117,0.764,0.5165,2.4273,2.0506,11.2622,10.091669082641602,9.268635749816895,20.6937313079834,15.412718772888184,2.0505756915450246,28.089553833007812,123.6761474609375,3.9136136,3.7543488,3.6057084,69.40055084228516,1.2170476,1.0686164,0.9699042,128,1,6,4
Qwen-1.5B,26,5,local,0.9285714285714286,,1.35383,-0.10331,91.1286,0.4648,0.0235,0.6863,0.5189,2.3696,1.133,11.2622,18.264514923095703,9.268635749816895,20.6937313079834,14.669368743896484,1.13300196556629,26.668685913085938,124.67256164550781,3.4749331,3.348002,3.2724679,82.18832397460938,1.7497123,1.388129,1.2151793,128,1,6,5
Qwen-1.5B,26,6,local,0.9285714285714286,,1.24684,0.26694,95.5119,0.4098,0.0174,0.7324,0.4594,2.6879,2.1485,11.2622,10.154326438903809,9.684468269348145,21.81683921813965,14.721653938293457,2.1485264777929176,28.884241104125977,121.223388671875,6.4939027,4.8127084,4.2049084,73.94233703613281,1.529757,1.0626508,0.9467533,128,1,6,0
Qwen-1.5B,26,7,local,0.9285714285714286,,1.30419,0.18999,95.5897,0.3932,0.0185,0.7358,0.4426,2.7464,2.3211,11.2622,9.399436950683594,9.684468269348145,21.81683921813965,15.661622047424316,2.321079372371411,30.01736068725586,122.79370880126953,5.9913826,4.476177,4.041954,72.13900756835938,1.2441014,1.0584805,0.98608845,128,1,6,1
Qwen-1.5B,26,8,local,0.9285714285714286,,1.26077,0.18357,99.2413,0.4496,0.0158,0.7487,0.4994,2.5231,2.193,11.2622,9.948238372802734,9.684468269348145,21.81683921813965,14.519858360290527,2.1930354300498087,28.493751525878906,121.9372787475586,7.32662,3.9940014,3.9003446,74.2696304321289,1.5205843,1.0458002,0.99878466,128,1,6,2
Qwen-1.5B,26,9,local,0.9285714285714286,,1.19198,0.2303,99.6767,0.467,0.0154,0.7511,0.5205,2.4668,2.0672,11.2622,10.553906440734863,9.684468269348145,21.81683921813965,14.876099586486816,2.067181411987056,29.022676467895508,121.77458953857422,7.613526,4.143621,3.9028394,72.991455078125,2.034277,1.0551229,1.0011195,128,1,6,3
Qwen-1.5B,26,10,local,0.9285714285714286,,1.68064,-0.10284,93.1831,0.4572,0.0292,0.704,0.5138,2.5635,1.3076,11.2622,16.684253692626953,9.684468269348145,21.81683921813965,12.209162712097168,1.3076305131813935,23.527223587036133,119.88395690917969,8.149094,5.3658266,3.9373891,80.43943786621094,2.1873324,1.3344857,1.1815662,128,1,6,4
Qwen-1.5B,26,11,retrieval,0.9285714285714286,,1.20694,0.33432,94.4254,0.3989,0.0184,0.72,0.4495,2.7579,2.22,11.2622,9.827160835266113,9.684468269348145,21.81683921813965,16.689973831176758,2.220055169937253,32.091548919677734,122.44489288330078,4.9450235,4.5112047,4.335677,73.1678466796875,1.0386801,0.98361075,0.89949757,128,1,6,5
Qwen-1.5B,27,0,local,0.9642857142857143,,1.9587,-0.03467,63.5631,0.016,0.0279,0.5844,0.1232,3.7891,1.7652,12.7583,10.803756713867188,7.610365390777588,19.071279525756836,13.412919998168945,1.7652451856191915,22.60991096496582,122.59205627441406,3.961669,3.624326,3.2585266,63.68042755126953,1.1232346,0.9455329,0.8594557,128,1,6,0
Qwen-1.5B,27,1,local,0.9642857142857143,,2.02465,0.02825,64.4368,0.0137,0.0307,0.5836,0.1568,3.6711,1.8839,12.7583,10.123296737670898,7.610365390777588,19.071279525756836,15.436630249023438,1.8839000791892964,26.02347183227539,122.17788696289062,4.204208,3.964481,3.816028,63.16278076171875,1.1327469,0.8985137,0.8374304,128,1,6,1
Qwen-1.5B,27,2,local,0.9642857142857143,,2.06901,-0.05943,65.9308,0.0152,0.0329,0.6052,0.1571,3.6539,1.9251,12.7583,9.906538009643555,7.610365390777588,19.071279525756836,19.56614112854004,1.9251205120487,35.513736724853516,108.35308074951172,10.981798,10.623447,9.510321,63.409481048583984,1.0691571,0.8449323,0.82663584,128,1,6,2
Qwen-1.5B,27,3,local,0.9642857142857143,,2.04115,0.017,64.9889,0.0187,0.0295,0.5917,0.1245,3.8213,1.8722,12.7583,10.186235427856445,7.610365390777588,19.071279525756836,15.066121101379395,1.8722598413149238,25.652732849121094,120.80077362060547,5.305365,4.5162854,4.346589,64.40238952636719,1.021252,0.867964,0.8114065,128,1,6,3
Qwen-1.5B,27,4,local,0.9642857142857143,,1.99103,0.0254,61.4171,0.0122,0.0301,0.5649,0.1394,3.702,1.8636,12.7583,10.233442306518555,7.610365390777588,19.071279525756836,15.093175888061523,1.8636231049650656,25.42718505859375,122.23383331298828,4.7258615,3.8107486,3.5831661,63.752891540527344,1.118016,0.9111428,0.8114437,128,1,6,4
Qwen-1.5B,27,5,local,0.9642857142857143,,1.96193,-0.10651,64.1693,0.0434,0.0303,0.593,0.125,3.8249,1.5857,12.7583,12.026595115661621,7.610365390777588,19.071279525756836,12.483400344848633,1.5857588404983964,20.97119140625,122.6835708618164,3.2923665,3.047892,2.961276,65.97700500488281,1.1192956,1.0453401,1.0056283,128,1,6,5
Qwen-1.5B,27,6,local,0.9642857142857143,,2.03986,-0.02535,65.7678,0.0338,0.0254,0.6011,0.1216,3.8654,2.0165,12.7583,10.41470718383789,8.976061820983887,21.00210189819336,15.26833438873291,2.0165811220101846,28.533668518066406,118.23690795898438,5.9959183,5.045286,4.8041334,72.98550415039062,1.0559047,0.8891225,0.8198603,128,1,6,0
Qwen-1.5B,27,7,local,0.9642857142857143,,2.07134,-0.03557,63.9615,0.0175,0.0341,0.5833,0.1149,3.8991,1.9987,12.7583,10.507726669311523,8.976061820983887,21.00210189819336,12.287291526794434,1.9987293692677903,22.69670295715332,117.67350006103516,4.6819024,4.1996665,3.828793,72.3809585571289,1.1048667,0.93660825,0.9149774,128,1,6,1
Qwen-1.5B,27,8,local,0.9642857142857143,,2.10952,-0.04506,64.2611,0.0165,0.0294,0.5853,0.1392,3.7834,1.9966,12.7583,10.518684387207031,8.976061820983887,21.00210189819336,12.792352676391602,1.9966472160467528,23.60675621032715,121.71426391601562,4.2313275,3.9092822,3.6277204,72.55367279052734,1.038201,0.97913575,0.8988767,128,1,6,2
Qwen-1.5B,27,9,local,0.9642857142857143,,2.29507,-0.19925,38.4948,0.0019,0.0563,0.3661,0.2776,3.3679,1.287,12.7583,16.31897735595703,8.976061820983887,21.00210189819336,17.452051162719727,1.286974143053488,32.03107452392578,122.47805786132812,6.713355,6.072943,5.5189896,82.30245208740234,1.5506864,1.4118503,1.1344908,128,1,6,3
Qwen-1.5B,27,10,local,0.9642857142857143,,2.13181,-0.16754,35.8827,0.0097,0.0332,0.3366,0.4015,3.0487,1.3034,12.7583,16.112730026245117,8.976061820983887,21.00210189819336,13.454216003417969,1.303447762358267,28.20534324645996,114.49842071533203,17.65946,3.3083208,3.190856,76.32274627685547,3.2561862,1.4551746,1.3999618,128,1,6,4
Qwen-1.5B,27,11,local,0.9642857142857143,,2.14723,-0.13313,66.4074,0.037,0.0247,0.607,0.1176,3.882,2.1579,12.7583,9.732605934143066,8.976061820983887,21.00210189819336,16.016986846923828,2.157911461771352,30.717981338500977,106.70252990722656,8.440418,6.875376,6.6886044,70.94718170166016,0.9996234,0.89051425,0.8728496,128,1,6,5
Llama-3.2-1B,0,0,local,0.0,,1.88587,0.02309,12.5667,0.0685,0.5349,0.0597,0.2317,2.2957,0.2009,0.1491,12.920926094055176,15.72741413116455,2.5956788063049316,2.871006488800049,0.20088953279432376,0.7956814765930176,56.91059494018555,0.24066332,0.21567161,0.19420327,7.495278835296631,61.818134,5.8065944,3.5273132,64,1,4,0
Llama-3.2-1B,0,1,local,0.0,0.4097087693711122,1.08594,0.03742,56.0826,0.3902,0.1455,0.4492,0.412,2.6526,0.1928,0.1491,13.463591575622559,15.72741413116455,2.5956788063049316,4.025671005249023,0.19279245004761772,1.3279746770858765,60.307518005371094,0.25388014,0.24148601,0.22772406,13.65671157836914,44.917957,7.56897,4.066589,64,1,4,1
Llama-3.2-1B,0,2,local,0.0,,0.81281,0.00092,10.4621,0.0762,0.5406,0.0677,0.4897,1.0913,0.1582,0.1491,16.409114837646484,15.72741413116455,2.5956788063049316,3.218552589416504,0.15818518134504475,0.97197026014328,59.99531173706055,0.2443677,0.22860351,0.21883395,9.882936477661133,68.45696,6.804064,4.594938,64,1,4,2
Llama-3.2-1B,0,3,local,0.0,,0.77796,0.01496,104.2013,0.7771,0.0338,0.7511,0.7847,1.2361,0.1414,0.1491,18.36186981201172,15.72741413116455,2.5956788063049316,5.09531307220459,0.14136244472263845,1.7462254762649536,58.677913665771484,0.35535738,0.33560118,0.31985885,13.172541618347168,49.003727,10.910347,5.846808,64,1,4,3
Llama-3.2-1B,0,4,local,0.0,,1.35545,0.00277,57.1404,0.384,0.1415,0.3906,0.384,2.3632,0.3453,0.1491,13.03905200958252,19.04341697692871,4.502325534820557,4.984532833099365,0.34529546561447955,2.803666114807129,62.892330169677734,0.63180166,0.48490328,0.46266416,19.58812141418457,29.539341,5.0640044,3.8917842,64,1,4,0
Llama-3.2-1B,0,5,local,0.0,,1.3693,0.00292,64.2859,0.438,0.0921,0.4592,0.438,2.3643,0.3854,0.1491,11.682915687561035,19.04341697692871,4.502325534820557,5.39137601852417,0.38537687467982507,3.031113386154175,63.18941116333008,0.62203145,0.50875854,0.5033767,18.000455856323242,28.454338,3.1218922,2.7827764,64,1,4,1
Llama-3.2-1B,0,6,local,0.0,,1.30888,-0.00521,74.95,0.5354,0.0978,0.5277,0.5438,2.0363,0.2849,0.1491,15.805459976196289,19.04341697692871,4.502325534820557,5.122849941253662,0.2848588741865767,2.8817086219787598,63.6151123046875,0.44166014,0.42384928,0.42035764,20.640567779541016,27.80409,5.1013436,3.16727,64,1,4,2
Llama-3.2-1B,0,7,local,0.0,,1.53208,0.03369,52.8213,0.3468,0.1271,0.3802,0.3598,2.4407,0.2481,0.1491,18.146684646606445,19.04341697692871,4.502325534820557,4.660247802734375,0.24810733324019463,2.6251637935638428,63.142818450927734,0.43174252,0.4213196,0.4185948,24.60918426513672,33.608932,6.4403453,5.088879,64,1,4,3
Llama-3.2-1B,0,8,local,0.0,,1.81994,0.02924,68.9333,0.3737,0.0751,0.5846,0.3737,3.1956,0.2517,0.1491,9.376386642456055,20.560834884643555,2.360400438308716,4.845914363861084,0.25173881243555246,1.4634482860565186,60.88186264038086,0.3393234,0.3088259,0.29281044,18.682802200317383,23.755285,6.254436,4.3057246,64,1,4,0
Llama-3.2-1B,0,9,local,0.0,,1.18059,-0.10458,48.9689,0.1872,0.0668,0.4267,0.249,2.9444,0.1337,0.1491,17.650060653686523,20.560834884643555,2.360400438308716,2.97929048538208,0.13373327631118204,0.8253256678581238,58.298152923583984,0.25176483,0.22990555,0.20768791,36.741455078125,29.215145,10.7799635,10.359327,64,1,4,1
Llama-3.2-1B,0,10,local,0.0,,1.24684,0.01756,56.2597,0.3328,0.221,0.4433,0.3792,2.7039,0.1802,0.1491,13.09625244140625,20.560834884643555,2.360400438308716,4.008950233459473,0.18023479990700916,1.1517459154129028,61.35515594482422,0.22892556,0.22325431,0.21398075,15.681159973144531,35.991905,9.4824505,5.793945,64,1,4,2
Llama-3.2-1B,0,11,local,0.0,,2.19456,-0.00294,54.8299,0.1192,0.0766,0.5112,0.1539,3.4677,0.1481,0.1491,15.937356948852539,20.560834884643555,2.360400438308716,3.841979742050171,0.1481048862671368,1.194001317024231,57.12039566040039,0.3014159,0.2696127,0.25920713,20.572296142578125,30.527018,11.729094,8.053207,64,1,4,3
Llama-3.2-1B,0,12,local,0.0,,0.75945,-0.04686,95.737,0.5548,0.0176,0.7549,0.5548,2.3967,0.2933,0.1491,13.807011604309082,14.524415969848633,4.049807071685791,5.033681869506836,0.29331525081224513,2.390406370162964,62.51169204711914,0.49785712,0.42818427,0.4100059,20.569000244140625,14.8541765,5.5759053,4.8411927,64,1,4,0
Llama-3.2-1B,0,13,local,0.0,,0.96678,-0.05034,93.7934,0.5255,0.0152,0.761,0.5255,2.3874,0.4536,0.1491,8.928415298461914,14.524415969848633,4.049807071685791,5.807364463806152,0.4535863236987858,2.987595319747925,61.311344146728516,0.7336261,0.6539727,0.6398033,18.310585021972656,14.349792,4.9925337,3.2792082,64,1,4,1
Llama-3.2-1B,0,14,local,0.0,,0.67446,-0.03612,66.6602,0.2099,0.0265,0.5792,0.2408,2.6461,0.2817,0.1491,14.37853717803955,14.524415969848633,4.049807071685791,4.074593544006348,0.2816564036758072,2.0045223236083984,61.699031829833984,0.5232027,0.4105289,0.37715167,23.818777084350586,15.54569,11.656012,4.776972,64,1,4,2
Llama-3.2-1B,0,15,local,0.0,,1.76713,-0.05481,70.8704,0.2776,0.0495,0.6271,0.2788,3.6425,0.3028,0.1491,13.37630558013916,14.524415969848633,4.049807071685791,3.8675403594970703,0.30275976034059443,2.2451565265655518,50.92655944824219,0.951513,0.64938587,0.6143665,22.097200393676758,16.093235,7.4637117,4.758316,64,1,4,3
Llama-3.2-1B,0,16,local,0.0,0.5261488995359589,1.15498,-0.02822,43.7236,0.2575,0.2838,0.3102,0.3206,2.5128,0.2359,0.1491,12.704174995422363,12.775406837463379,2.997556686401367,3.9795210361480713,0.2359505192175979,1.42763352394104,61.95363235473633,0.32411823,0.28274894,0.26449856,13.111089706420898,30.051794,6.200874,4.6663337,64,1,4,0
Llama-3.2-1B,0,17,local,0.0,,2.32095,-0.02531,29.3368,0.1589,0.2079,0.2112,0.1706,3.3209,0.2202,0.1491,13.612122535705566,12.775406837463379,2.997556686401367,3.6992855072021484,0.2202122908119834,1.3898937702178955,58.73191452026367,0.49572414,0.34191185,0.28813577,9.611343383789062,47.09809,5.6843014,3.8954918,64,1,4,1
Llama-3.2-1B,0,18,local,0.0,,1.11942,0.01188,85.0179,0.5117,0.0175,0.7032,0.5117,2.572,0.2291,0.1491,13.083189010620117,12.775406837463379,2.997556686401367,3.815671682357788,0.22911514035056044,1.4804530143737793,59.0229606628418,0.46399182,0.38577098,0.35385326,14.762046813964844,28.9182,7.9255705,5.9295444,64,1,4,2
Llama-3.2-1B,0,19,local,0.0,,0.72591,-0.04818,81.9555,0.5156,0.0419,0.6496,0.5156,2.6212,0.322,0.1491,9.30851936340332,12.775406837463379,2.997556686401367,4.755049228668213,0.32202293075588534,1.784501552581787,61.24577331542969,0.47303465,0.3573814,0.34755406,11.414546012878418,26.330444,4.8181796,3.6110065,64,1,4,3
